trace,trace_type,eviction,prefetcher,cache_size,wss_byte,wss_frac,miss_ratio,byte_miss_ratio,n_req,log_path,status
w100.oracleGeneral.bin.zst,oracleGeneral,sieve,none,539354275,53935427584,0.01,0.6991,0.9196,3645877,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w100.oracleGeneral.bin.zst__sieve__noprefetch__539354275.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,539354275,53935427584,0.01,0.6991,0.9196,3645877,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w100.oracleGeneral.bin.zst__sieve__OBL__539354275.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,PG,539354275,53935427584,0.01,0.7405,0.9331,3645877,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w100.oracleGeneral.bin.zst__lru__PG__539354275.log,ok
w101.oracleGeneral.bin.zst,oracleGeneral,lru,none,538630062,53863006208,0.01,0.7368,0.9319,3587707,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w101.oracleGeneral.bin.zst__lru__noprefetch__538630062.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,539354275,53935427584,0.01,0.7130,0.9113,3645877,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w100.oracleGeneral.bin.zst__lru__Mithril__539354275.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,539354275,53935427584,0.01,0.6987,0.9194,3645877,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w100.oracleGeneral.bin.zst__sieve__PG__539354275.log,ok
w101.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,538630062,53863006208,0.01,0.7368,0.9319,3587707,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w101.oracleGeneral.bin.zst__lru__OBL__538630062.log,ok
w07.oracleGeneral.bin.zst,oracleGeneral,lru,PG,1467303429,146730342912,0.01,0.6969,0.8177,67427405,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w07.oracleGeneral.bin.zst__lru__PG__1467303429.log,ok
w100.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,539354275,53935427584,0.01,0.6801,0.8994,3645877,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w100.oracleGeneral.bin.zst__sieve__Mithril__539354275.log,ok
w101.oracleGeneral.bin.zst,oracleGeneral,sieve,none,538630062,53863006208,0.01,0.6989,0.9203,3587707,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w101.oracleGeneral.bin.zst__sieve__noprefetch__538630062.log,ok
w101.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,538630062,53863006208,0.01,0.6989,0.9203,3587707,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w101.oracleGeneral.bin.zst__sieve__OBL__538630062.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,none,11338699714,1133869971456,0.01,0.5360,0.7516,49622929,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w09.oracleGeneral.bin.zst__sieve__noprefetch__11338699714.log,ok
w102.oracleGeneral.bin.zst,oracleGeneral,lru,none,82209991,8220999168,0.01,0.2507,0.4952,3558215,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w102.oracleGeneral.bin.zst__lru__noprefetch__82209991.log,ok
w102.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,82209991,8220999168,0.01,0.2507,0.4952,3558215,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w102.oracleGeneral.bin.zst__lru__OBL__82209991.log,ok
w101.oracleGeneral.bin.zst,oracleGeneral,lru,PG,538630062,53863006208,0.01,0.7364,0.9317,3587707,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w101.oracleGeneral.bin.zst__lru__PG__538630062.log,ok
w102.oracleGeneral.bin.zst,oracleGeneral,sieve,none,82209991,8220999168,0.01,0.2526,0.5419,3558215,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w102.oracleGeneral.bin.zst__sieve__noprefetch__82209991.log,ok
w101.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,538630062,53863006208,0.01,0.7084,0.9099,3587707,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w101.oracleGeneral.bin.zst__lru__Mithril__538630062.log,ok
w101.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,538630062,53863006208,0.01,0.6986,0.9200,3587707,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w101.oracleGeneral.bin.zst__sieve__PG__538630062.log,ok
w102.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,82209991,8220999168,0.01,0.2526,0.5419,3558215,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w102.oracleGeneral.bin.zst__sieve__OBL__82209991.log,ok
w102.oracleGeneral.bin.zst,oracleGeneral,lru,PG,82209991,8220999168,0.01,0.2502,0.4950,3558215,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w102.oracleGeneral.bin.zst__lru__PG__82209991.log,ok
w103.oracleGeneral.bin.zst,oracleGeneral,lru,none,81957002,8195700224,0.01,0.3440,0.4457,3442094,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w103.oracleGeneral.bin.zst__lru__noprefetch__81957002.log,ok
w103.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,81957002,8195700224,0.01,0.3440,0.4457,3442094,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w103.oracleGeneral.bin.zst__lru__OBL__81957002.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,11338699714,1133869971456,0.01,0.5360,0.7516,49622929,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w09.oracleGeneral.bin.zst__sieve__OBL__11338699714.log,ok
w102.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,82209991,8220999168,0.01,0.2284,0.4443,3558215,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w102.oracleGeneral.bin.zst__lru__Mithril__82209991.log,ok
w103.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,81957002,8195700224,0.01,0.3315,0.4357,3442094,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w103.oracleGeneral.bin.zst__sieve__OBL__81957002.log,ok
w101.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,538630062,53863006208,0.01,0.6783,0.8998,3587707,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w101.oracleGeneral.bin.zst__sieve__Mithril__538630062.log,ok
w103.oracleGeneral.bin.zst,oracleGeneral,sieve,none,81957002,8195700224,0.01,0.3315,0.4357,3442094,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w103.oracleGeneral.bin.zst__sieve__noprefetch__81957002.log,ok
w102.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,82209991,8220999168,0.01,0.2503,0.5312,3558215,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w102.oracleGeneral.bin.zst__sieve__PG__82209991.log,ok
w102.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,82209991,8220999168,0.01,0.2342,0.4898,3558215,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w102.oracleGeneral.bin.zst__sieve__Mithril__82209991.log,ok
w103.oracleGeneral.bin.zst,oracleGeneral,lru,PG,81957002,8195700224,0.01,0.3387,0.4271,3442094,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w103.oracleGeneral.bin.zst__lru__PG__81957002.log,ok
w104.oracleGeneral.bin.zst,oracleGeneral,lru,none,495889285,49588928512,0.01,0.8937,0.9605,3395553,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w104.oracleGeneral.bin.zst__lru__noprefetch__495889285.log,ok
w104.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,495889285,49588928512,0.01,0.8925,0.9605,3395553,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w104.oracleGeneral.bin.zst__lru__OBL__495889285.log,ok
w103.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,81957002,8195700224,0.01,0.3302,0.4241,3442094,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w103.oracleGeneral.bin.zst__sieve__PG__81957002.log,ok
w103.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,81957002,8195700224,0.01,0.2597,0.3177,3442094,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w103.oracleGeneral.bin.zst__lru__Mithril__81957002.log,ok
w103.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,81957002,8195700224,0.01,0.2615,0.3246,3442094,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w103.oracleGeneral.bin.zst__sieve__Mithril__81957002.log,ok
w104.oracleGeneral.bin.zst,oracleGeneral,sieve,none,495889285,49588928512,0.01,0.8911,0.9569,3395553,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w104.oracleGeneral.bin.zst__sieve__noprefetch__495889285.log,ok
w104.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,495889285,49588928512,0.01,0.8900,0.9568,3395553,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w104.oracleGeneral.bin.zst__sieve__OBL__495889285.log,ok
w105.oracleGeneral.bin.zst,oracleGeneral,lru,none,185571020,18557102080,0.01,0.7924,0.9505,3375344,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w105.oracleGeneral.bin.zst__lru__noprefetch__185571020.log,ok
w105.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,185571020,18557102080,0.01,0.7922,0.9505,3375344,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w105.oracleGeneral.bin.zst__lru__OBL__185571020.log,ok
w105.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,185571020,18557102080,0.01,,,,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w105.oracleGeneral.bin.zst__lru__Mithril__185571020.log,fail:134
w104.oracleGeneral.bin.zst,oracleGeneral,lru,PG,495889285,49588928512,0.01,0.8933,0.9603,3395553,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w104.oracleGeneral.bin.zst__lru__PG__495889285.log,ok
w105.oracleGeneral.bin.zst,oracleGeneral,sieve,none,185571020,18557102080,0.01,0.7435,0.9422,3375344,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w105.oracleGeneral.bin.zst__sieve__noprefetch__185571020.log,ok
w104.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,495889285,49588928512,0.01,0.8909,0.9568,3395553,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w104.oracleGeneral.bin.zst__sieve__PG__495889285.log,ok
w105.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,185571020,18557102080,0.01,0.7433,0.9422,3375344,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w105.oracleGeneral.bin.zst__sieve__OBL__185571020.log,ok
w105.oracleGeneral.bin.zst,oracleGeneral,lru,PG,185571020,18557102080,0.01,0.7900,0.9498,3375344,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w105.oracleGeneral.bin.zst__lru__PG__185571020.log,ok
w106.oracleGeneral.bin.zst,oracleGeneral,lru,none,47230131,4723013120,0.01,0.2907,0.4450,3275919,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w106.oracleGeneral.bin.zst__lru__noprefetch__47230131.log,ok
w104.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,495889285,49588928512,0.01,0.8825,0.9520,3395553,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w104.oracleGeneral.bin.zst__lru__Mithril__495889285.log,ok
w106.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,47230131,4723013120,0.01,0.2907,0.4450,3275919,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w106.oracleGeneral.bin.zst__lru__OBL__47230131.log,ok
w106.oracleGeneral.bin.zst,oracleGeneral,sieve,none,47230131,4723013120,0.01,0.2706,0.4189,3275919,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w106.oracleGeneral.bin.zst__sieve__noprefetch__47230131.log,ok
w104.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,495889285,49588928512,0.01,0.8776,0.9475,3395553,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w104.oracleGeneral.bin.zst__sieve__Mithril__495889285.log,ok
w106.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,47230131,4723013120,0.01,0.2706,0.4189,3275919,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w106.oracleGeneral.bin.zst__sieve__OBL__47230131.log,ok
w105.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,185571020,18557102080,0.01,0.7376,0.9414,3375344,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w105.oracleGeneral.bin.zst__sieve__PG__185571020.log,ok
w07.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,1467303429,146730342912,0.01,0.5905,0.7717,67427405,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w07.oracleGeneral.bin.zst__sieve__PG__1467303429.log,ok
w106.oracleGeneral.bin.zst,oracleGeneral,lru,PG,47230131,4723013120,0.01,0.2842,0.4362,3275919,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w106.oracleGeneral.bin.zst__lru__PG__47230131.log,ok
w105.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,185571020,18557102080,0.01,0.3664,0.3961,3375344,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w105.oracleGeneral.bin.zst__sieve__Mithril__185571020.log,ok
w106.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,47230131,4723013120,0.01,0.2376,0.3110,3275919,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w106.oracleGeneral.bin.zst__lru__Mithril__47230131.log,ok
w106.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,47230131,4723013120,0.01,0.2674,0.4147,3275919,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w106.oracleGeneral.bin.zst__sieve__PG__47230131.log,ok
w106.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,47230131,4723013120,0.01,0.2378,0.3105,3275919,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w106.oracleGeneral.bin.zst__sieve__Mithril__47230131.log,ok
w08.oracleGeneral.bin.zst,oracleGeneral,lru,PG,10882320288,1088232028864,0.01,0.8722,0.9271,44464937,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w08.oracleGeneral.bin.zst__lru__PG__10882320288.log,ok
w10.oracleGeneral.bin.zst,oracleGeneral,lru,none,15674001459,1567400145920,0.01,0.6561,0.8931,48342350,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w10.oracleGeneral.bin.zst__lru__noprefetch__15674001459.log,ok
w10.oracleGeneral.bin.zst,oracleGeneral,sieve,none,15674001459,1567400145920,0.01,0.6355,0.8849,48342350,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w10.oracleGeneral.bin.zst__sieve__noprefetch__15674001459.log,ok
w10.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,15674001459,1567400145920,0.01,0.6355,0.8849,48342350,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w10.oracleGeneral.bin.zst__sieve__OBL__15674001459.log,ok
w10.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,15674001459,1567400145920,0.01,0.6561,0.8931,48342350,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w10.oracleGeneral.bin.zst__lru__OBL__15674001459.log,ok
w02.oracleGeneral.bin.zst,oracleGeneral,lru,PG,209842984,20984298496,0.01,0.7622,0.8029,122181000,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w02.oracleGeneral.bin.zst__lru__PG__209842984.log,ok
w08.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,10882320288,1088232028864,0.01,0.8629,0.9256,44464937,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w08.oracleGeneral.bin.zst__sieve__PG__10882320288.log,ok
w06.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,234682583,23468258304,0.01,0.2474,0.1245,69392150,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w06.oracleGeneral.bin.zst__sieve__Mithril__234682583.log,ok
w08.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,10882320288,1088232028864,0.01,0.5221,0.6034,44464937,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w08.oracleGeneral.bin.zst__lru__Mithril__10882320288.log,ok
w05.oracleGeneral.bin.zst,oracleGeneral,lru,PG,15429059020,1542905902080,0.01,0.8207,0.9573,73034546,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w05.oracleGeneral.bin.zst__lru__PG__15429059020.log,ok
w11.oracleGeneral.bin.zst,oracleGeneral,lru,none,812875520,81287552000,0.01,0.9217,0.8097,46173369,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w11.oracleGeneral.bin.zst__lru__noprefetch__812875520.log,ok
w05.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,15429059020,1542905902080,0.01,0.8134,0.9517,73034546,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w05.oracleGeneral.bin.zst__sieve__PG__15429059020.log,ok
w12.oracleGeneral.bin.zst,oracleGeneral,lru,none,81788380,8178838016,0.01,0.0722,0.1676,45355529,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w12.oracleGeneral.bin.zst__lru__noprefetch__81788380.log,ok
w06.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,234682583,23468258304,0.01,0.2651,0.1492,69392150,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w06.oracleGeneral.bin.zst__lru__Mithril__234682583.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,lru,PG,11338699714,1133869971456,0.01,0.5407,0.7294,49622929,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w09.oracleGeneral.bin.zst__lru__PG__11338699714.log,ok
w12.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,81788380,8178838016,0.01,0.0722,0.1676,45355529,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w12.oracleGeneral.bin.zst__lru__OBL__81788380.log,ok
w11.oracleGeneral.bin.zst,oracleGeneral,sieve,none,812875520,81287552000,0.01,0.9661,0.8764,46173369,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w11.oracleGeneral.bin.zst__sieve__noprefetch__812875520.log,ok
w11.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,812875520,81287552000,0.01,0.9217,0.8097,46173369,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w11.oracleGeneral.bin.zst__lru__OBL__812875520.log,ok
w12.oracleGeneral.bin.zst,oracleGeneral,sieve,none,81788380,8178838016,0.01,0.0625,0.1525,45355529,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w12.oracleGeneral.bin.zst__sieve__noprefetch__81788380.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,11338699714,1133869971456,0.01,0.4149,0.4124,49622929,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w09.oracleGeneral.bin.zst__lru__Mithril__11338699714.log,ok
w02.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,209842984,20984298496,0.01,0.7670,0.8105,122181000,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w02.oracleGeneral.bin.zst__sieve__PG__209842984.log,ok
w12.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,81788380,8178838016,0.01,0.0625,0.1525,45355529,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w12.oracleGeneral.bin.zst__sieve__OBL__81788380.log,ok
w11.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,812875520,81287552000,0.01,0.9661,0.8764,46173369,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w11.oracleGeneral.bin.zst__sieve__OBL__812875520.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,11338699714,1133869971456,0.01,0.4106,0.4114,49622929,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w09.oracleGeneral.bin.zst__sieve__Mithril__11338699714.log,ok
w08.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,10882320288,1088232028864,0.01,0.5263,0.6065,44464937,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w08.oracleGeneral.bin.zst__sieve__Mithril__10882320288.log,ok
w09.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,11338699714,1133869971456,0.01,0.5303,0.7230,49622929,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w09.oracleGeneral.bin.zst__sieve__PG__11338699714.log,ok
w12.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,81788380,8178838016,0.01,0.0628,0.1524,45355529,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w12.oracleGeneral.bin.zst__sieve__PG__81788380.log,ok
w12.oracleGeneral.bin.zst,oracleGeneral,lru,PG,81788380,8178838016,0.01,0.0722,0.1674,45355529,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w12.oracleGeneral.bin.zst__lru__PG__81788380.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,lru,none,2035458703,203545870336,0.01,0.3988,0.3800,39822877,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w13.oracleGeneral.bin.zst__lru__noprefetch__2035458703.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,sieve,none,2035458703,203545870336,0.01,0.7969,0.7556,39822877,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w13.oracleGeneral.bin.zst__sieve__noprefetch__2035458703.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,2035458703,203545870336,0.01,0.3988,0.3800,39822877,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w13.oracleGeneral.bin.zst__lru__OBL__2035458703.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,2035458703,203545870336,0.01,0.7969,0.7556,39822877,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w13.oracleGeneral.bin.zst__sieve__OBL__2035458703.log,ok
w14.oracleGeneral.bin.zst,oracleGeneral,lru,none,7574074664,757407466496,0.01,0.5674,0.8513,34816425,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w14.oracleGeneral.bin.zst__lru__noprefetch__7574074664.log,ok
w12.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,81788380,8178838016,0.01,,,,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w12.oracleGeneral.bin.zst__lru__Mithril__81788380.log,fail:134
w14.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,7574074664,757407466496,0.01,0.5674,0.8513,34816425,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w14.oracleGeneral.bin.zst__lru__OBL__7574074664.log,ok
w12.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,81788380,8178838016,0.01,,,,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w12.oracleGeneral.bin.zst__sieve__Mithril__81788380.log,fail:134
w14.oracleGeneral.bin.zst,oracleGeneral,sieve,none,7574074664,757407466496,0.01,0.5519,0.8476,34816425,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w14.oracleGeneral.bin.zst__sieve__noprefetch__7574074664.log,ok
w14.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,7574074664,757407466496,0.01,0.5517,0.8476,34816425,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w14.oracleGeneral.bin.zst__sieve__OBL__7574074664.log,ok
w11.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,812875520,81287552000,0.01,0.9639,0.8772,46173369,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w11.oracleGeneral.bin.zst__sieve__PG__812875520.log,ok
w07.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1467303429,146730342912,0.01,0.4461,0.5511,67427405,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w07.oracleGeneral.bin.zst__lru__Mithril__1467303429.log,ok
w11.oracleGeneral.bin.zst,oracleGeneral,lru,PG,812875520,81287552000,0.01,0.9207,0.8092,46173369,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w11.oracleGeneral.bin.zst__lru__PG__812875520.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,lru,none,670033495,67003349504,0.01,0.9777,0.9816,33628757,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w15.oracleGeneral.bin.zst__lru__noprefetch__670033495.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,670033495,67003349504,0.01,0.9777,0.9816,33628757,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w15.oracleGeneral.bin.zst__lru__OBL__670033495.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,sieve,none,670033495,67003349504,0.01,0.9664,0.9691,33628757,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w15.oracleGeneral.bin.zst__sieve__noprefetch__670033495.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,lru,none,930699735,93069973504,0.01,0.8231,0.7806,26702188,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w16.oracleGeneral.bin.zst__lru__noprefetch__930699735.log,ok
w10.oracleGeneral.bin.zst,oracleGeneral,lru,PG,15674001459,1567400145920,0.01,0.6431,0.8846,48342350,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w10.oracleGeneral.bin.zst__lru__PG__15674001459.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,sieve,OBL,670033495,67003349504,0.01,0.9664,0.9691,33628757,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w15.oracleGeneral.bin.zst__sieve__OBL__670033495.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,lru,PG,2035458703,203545870336,0.01,0.3952,0.3773,39822877,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w13.oracleGeneral.bin.zst__lru__PG__2035458703.log,ok
w16.oracleGeneral.bin.zst,oracleGeneral,lru,OBL,930699735,93069973504,0.01,0.8188,0.7804,26702188,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w16.oracleGeneral.bin.zst__lru__OBL__930699735.log,ok
w10.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,15674001459,1567400145920,0.01,0.6148,0.8746,48342350,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w10.oracleGeneral.bin.zst__sieve__PG__15674001459.log,ok
w13.oracleGeneral.bin.zst,oracleGeneral,sieve,PG,2035458703,203545870336,0.01,0.6882,0.6763,39822877,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w13.oracleGeneral.bin.zst__sieve__PG__2035458703.log,ok
w15.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,670033495,67003349504,0.01,,,,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w15.oracleGeneral.bin.zst__lru__Mithril__670033495.log,fail:134
w07.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1467303429,146730342912,0.01,0.4202,0.5378,67427405,/users/varuncg/libCacheSim/results/cp_wss01_prefetch/logs/w07.oracleGeneral.bin.zst__sieve__Mithril__1467303429.log,ok
